1507881378.09593987,$GPROM CORE 6.02 (36023) Oct 15 2009 16:52:08*56

1507881378.0959959,$GPRV=AC SD PDoS SR*20

1507881613.10790944,$GPRMC,080016.00,A,3110.45616,N,12124.30754,E,1.040,352.89,131017,,,A*66

1507881614.10623908,$GPRMC,080017.00,A,3110.45651,N,12124.30724,E,1.424,357.89,131017,,,A*60

1507881615.106143,$GPRMC,080018.00,A,3110.45690,N,12124.30704,E,1.509,359.82,131017,,,A*6B

1507881616.10814333,$GPRMC,080019.00,A,3110.45743,N,12124.30688,E,1.649,2.41,131017,,,A*65

1507881617.10664105,$GPRMC,080020.00,A,3110.45781,N,12124.30675,E,1.614,9.23,131017,,,A*64

1507881618.10866952,$GPRMC,080021.00,A,3110.45829,N,12124.30687,E,1.884,14.33,131017,,,A*5F

1507881619.10680604,$GPRMC,080022.00,A,3110.45880,N,12124.30711,E,2.097,19.83,131017,,,A*5E

1507881620.10584807,$GPRMC,080023.00,A,3110.45933,N,12124.30748,E,2.279,25.39,131017,,,A*56

